#class tools::wcsv::ntuple
#title Edep and TrackL
#separator 44
#vector_separator 59
#column double Eabs
#column double Labs
0.1,0.0278799
0.1,0.056814
0.1,0.0163338
0.1,0.040984
0.1,0.0388668
0.1,0.0288805
0.1,0.0382552
0.1,0.0361467
0.1,0.0214201
0.1,0.0397999
0.1,0.0371845
0.1,0.0292157
0.1,0.0357797
0.0228813,0.00344318
0.1,0.0250825
0.1,0.0172802
0.1,0.026364
0.1,0.0341382
0.1,0.040927
0.1,0.0398499
0.1,0.0275901
0.1,0.0370672
0.1,0.0295298
0.1,0.0397479
0.0258142,0.00436443
0.1,0.0383811
0.1,0.0356981
0.1,0.0295036
0.1,0.0395637
0.1,0.0517779
0.1,0.0435724
0.1,0.0438015
0.1,0.0332139
0.1,0.0397026
0.1,0.0340947
0.1,0.0264677
0.1,0.0298356
0.1,0.0472766
0.1,0.0405461
0.1,0.0378609
0.1,0.0344219
0.1,0.0391958
0.1,0.0281135
0.1,0.0141931
0.1,0.0292276
0.1,0.0418875
0.1,0.0373406
0.1,0.0212139
0.1,0.04225
0.1,0.0258715
0.1,0.0275736
0.1,0.0376284
0.1,0.0429767
0.1,0.0384597
0.1,0.0526238
0.1,0.0375787
0.1,0.0229433
0.1,0.0306914
0.1,0.0412826
0.0208893,0.00285427
0.1,0.0344611
0.1,0.0424117
0.1,0.0444507
0.00773104,0.000436585
0.1,0.0366671
0.1,0.0371296
0.1,0.04778
0.1,0.0407118
0.1,0.0230586
0.1,0.0284517
0.1,0.0378137
0.1,0.0433654
0.1,0.0482087
0.1,0.034366
0.1,0.0179576
0.1,0.0458667
0.1,0.0395685
0.1,0.0237503
0.1,0.0213036
0.1,0.0389901
0.1,0.0293914
0.1,0.0352886
0.1,0.0408854
0.1,0.041479
0.1,0.0409282
0.1,0.0306786
0.1,0.0288745
0.1,0.0455307
0.1,0.0274861
0.1,0.0417032
0.1,0.0376863
0.1,0.0323922
0.1,0.044593
0.1,0.0373373
0.1,0.0429687
0.1,0.0293496
0.1,0.0387312
0.1,0.0287917
0.1,0.0360103
0.1,0.0374871
0.1,0.0331138
0.1,0.045674
0.1,0.0372554
0.1,0.0327029
0.1,0.0356521
0.1,0.0417436
0.1,0.0446509
0.1,0.0272093
0.1,0.0553064
0.1,0.0255484
0.1,0.0306774
0.1,0.0349776
0.1,0.0248664
0.1,0.0318962
0.1,0.0399461
0.1,0.0355708
0.1,0.0370588
0.1,0.0342248
0.1,0.0446276
0.0221542,0.00348171
0.1,0.0318752
0.1,0.0358435
0.1,0.0324435
0.1,0.0424052
0.1,0.0309094
0.1,0.0486426
0.1,0.0323371
0.1,0.0207273
0.1,0.038067
0.1,0.0373961
0.1,0.0311119
0.1,0.0298405
0.1,0.039091
0.1,0.0407783
0.1,0.0384807
0.1,0.0385442
0.1,0.0379996
0.1,0.0369268
0.1,0.0208967
0.1,0.0384703
0.1,0.0496468
0.1,0.0479351
0.1,0.0512812
0.1,0.0437671
0.1,0.028017
0.1,0.0254918
0.1,0.0325317
0.1,0.0261134
0.1,0.0331253
0.1,0.0272625
0.1,0.0277422
0.1,0.0394839
0.1,0.0345945
0.1,0.0295724
0.1,0.0440776
0.1,0.032536
0.1,0.0367955
0.1,0.0374177
0.1,0.0512199
0.1,0.0314644
0.1,0.0348042
0.1,0.0399297
0.1,0.0448659
0.1,0.0336343
0.1,0.0428019
0.1,0.0403792
0.1,0.0336943
0.1,0.039437
0.1,0.0321626
0.1,0.033584
0.1,0.0232733
0.1,0.0459572
0.1,0.0351337
0.1,0.0233388
0.1,0.0368734
0.1,0.0465868
0.1,0.0439338
0.1,0.0309723
0.1,0.036762
0.1,0.0419939
0.1,0.0256666
0.1,0.0508973
0.1,0.0441893
0.1,0.0345324
0.1,0.0469628
0.1,0.0516803
0.1,0.0294301
0.1,0.0395182
0.1,0.0250221
0.1,0.0402688
0.1,0.0430423
0.1,0.034358
0.1,0.0305152
0.1,0.0411263
0.1,0.0301417
0.1,0.0346596
0.1,0.039816
0.1,0.0317061
0.1,0.0521396
0.0293864,0.005178
0.1,0.0395051
0.1,0.0406731
0.1,0.0377874
0.1,0.0372128
0.1,0.0451536
0.1,0.0404664
0.1,0.0261476
0.1,0.038854
0.1,0.040652
0.1,0.030624
0.1,0.021127
0.1,0.0357016
0.1,0.0294126
0.1,0.0386514
0.0125569,0.00105011
0.1,0.0309023
0.1,0.0381556
0.1,0.0252343
0.1,0.0352678
0.1,0.0344713
0.1,0.0515066
0.1,0.0451429
0.1,0.054119
0.1,0.0294864
0.1,0.0358542
0.1,0.0392964
0.1,0.02785
0.1,0.0263769
0.1,0.0259558
0.1,0.0383391
0.1,0.0368487
0.1,0.0260659
0.1,0.044814
0.1,0.0433444
0.1,0.038186
0.1,0.0384188
0.1,0.0231721
0.1,0.0486133
0.1,0.0392409
0.1,0.0415951
0.1,0.0409745
0.1,0.0391165
0.1,0.0300894
0.1,0.0301391
0.1,0.0366642
0.1,0.0232903
0.1,0.0498524
0.1,0.0278476
0.1,0.0381012
0.1,0.0396907
0.1,0.0296969
0.1,0.0421707
0.1,0.0371776
0.1,0.0315219
0.1,0.0369882
0.1,0.0291245
0.1,0.0226656
0.1,0.0351985
0.1,0.0347161
0.1,0.0372022
0.1,0.0247033
0.1,0.0238244
0.1,0.0314826
0.1,0.0335264
0.1,0.0361577
0.1,0.0468931
0.1,0.051466
0.1,0.0359641
0.1,0.0432664
0.1,0.0454168
0.1,0.026445
0.1,0.02959
0.1,0.0401628
0.1,0.0383537
0.1,0.0394626
0.1,0.0232839
0.1,0.0313407
0.1,0.0396309
0.1,0.0391274
0.1,0.0307217
0.1,0.0178584
0.1,0.0391115
0.1,0.039638
0.1,0.031118
0.1,0.0462119
0.1,0.0450938
0.1,0.036411
0.1,0.0344135
0.1,0.0456682
0.1,0.0409085
0.1,0.0220772
0.1,0.0428873
0.1,0.0574594
0.1,0.0243774
0.1,0.0327481
0.1,0.0312367
0.0232293,0.00386851
0.1,0.038148
0.1,0.0414771
0.1,0.0270357
0.1,0.0235337
0.1,0.0359745
0.1,0.041381
0.1,0.0357675
0.1,0.0439803
0.1,0.03985
0.1,0.0452676
